,stu_id,class,avg_s,avg,mon_count,top,time
6515,19548,0,3.773522459,6.60185185185,54.0,25.9450171821,14.0
6517,19550,0,5.669589744,10.6657142857,35.0,26.2886597938,6.0
6521,19558,0,4.62283105,16.0483870968,31.0,27.6632302405,32.0
6523,19562,0,6.198464819,7.60933333333,75.0,28.3505154639,6.0
6525,19564,0,6.302233202,8.14237288136,118.0,28.6941580756,69.0
6527,19568,0,4.380226131,9.08461538462,65.0,29.0378006873,4.0
6529,19570,0,5.080524642,11.5131578947,76.0,29.381443299,65.0
6531,19574,0,4.05519802,7.63705882353,34.0,30.0687285223,29.0
6533,19582,0,4.205037594,9.18358208955,67.0,31.4432989691,25.0
6535,19584,0,3.760630372,9.18421052632,76.0,31.7869415808,62.0
6537,19592,0,3.920816733,7.82096774194,62.0,33.1615120275,8.0
6539,19600,0,4.403933589,8.83857142857,70.0,34.5360824742,6.0
6541,19602,0,3.940594679,8.51794871795,78.0,34.8797250859,7.0
6543,19630,0,3.7942723,7.245,60.0,39.6907216495,6.0
6545,19636,0,4.396685473,13.61,40.0,40.7216494845,5.0
6551,19648,0,5.009122085,12.4415584416,77.0,1.03842159917,1.0
6553,19650,0,4.22521542,9.416,50.0,1.246105919,8.0
6555,19656,0,3.657361702,10.3886842105,76.0,1.8691588785,4.0
6557,19660,0,5.808391608,5.896,50.0,2.28452751817,136.0
6559,19672,0,3.595425532,8.72110091743,109.0,3.53063343718,38.0
6561,19688,0,3.656922111,6.81914893617,94.0,5.19210799585,39.0
6565,19694,0,4.056024096,12.6641791045,134.0,5.81516095535,2.0
6567,19696,0,3.460871632,11.4380434783,92.0,6.02284527518,77.0
6569,19698,0,3.823468013,8.77083333333,72.0,6.23052959502,44.0
6571,19702,0,4.593823529,4.59803921569,102.0,6.64589823468,65.0
6573,19712,0,4.362330623,9.41891891892,74.0,7.26895119418,10.0
6575,19714,0,3.368994709,6.97582417582,91.0,7.47663551402,31.0
6577,19728,0,3.702065972,6.09677419355,62.0,8.93042575286,29.0
6579,19730,0,4.756677909,9.04255319149,94.0,52.2673031026,5.0
6583,19742,0,3.460456674,7.98675324675,77.0,10.1765316719,34.0
6585,19748,0,4.945104895,7.74150943396,53.0,10.7995846314,45.0
6587,19752,0,4.261718539,8.03620689655,58.0,11.214953271,36.0
6591,19764,0,4.009597701,6.40632911392,79.0,12.46105919,117.0
6593,19766,0,6.355406504,12.3011111111,90.0,12.6687435099,25.0
6595,19770,0,3.544560907,9.82258064516,31.0,13.0841121495,5.0
6597,19772,0,3.654191304,5.82476190476,42.0,13.2917964694,118.0
6599,19788,0,3.645805556,6.0064516129,31.0,14.953271028,8.0
6601,19790,0,3.702084871,7.51,60.0,15.1609553479,63.0
6603,19796,0,5.50061828,11.942,50.0,15.7840083074,3.0
6605,19798,0,3.871666667,13.95125,80.0,15.9916926272,76.0
6607,19802,0,4.593717791,6.09545454545,22.0,16.4070612669,21.0
6609,19804,0,6.283917526,12.2916666667,48.0,16.6147455867,22.0
6611,19812,0,4.054504021,10.5139534884,43.0,17.445482866,17.0
6613,19818,0,3.892220421,13.8625,56.0,18.0685358255,13.0
6615,19822,0,3.4844294,7.21538461538,78.0,18.4839044652,39.0
6619,19836,0,3.150426716,6.93389830508,59.0,19.937694704,47.0
6621,19840,0,3.540035524,8.91111111111,63.0,20.3530633437,19.0
6623,19844,0,3.525565863,7.69864864865,74.0,20.7684319834,37.0
6625,19846,0,3.932950076,7.62272727273,22.0,20.9761163032,9.0
6627,19850,0,3.787770115,6.45,34.0,21.3914849429,12.0
6629,19852,0,3.63062963,11.5324675325,77.0,21.5991692627,1.0
6631,19854,0,3.55620743,5.14285714286,63.0,21.8068535826,17.0
6633,19864,0,3.530169133,8.65227272727,44.0,22.8452751817,1.0
6635,19866,0,5.817272727,16.6862068966,29.0,23.0529595016,6.0
6637,19870,0,5.004121212,13.1086956522,46.0,23.4683281412,23.0
6639,19874,0,5.02458221,7.63609756098,82.0,23.8836967809,7.0
6641,19878,0,4.618429752,5.80731707317,41.0,24.2990654206,24.0
6643,19894,0,3.636347403,7.81228070175,114.0,25.9605399792,105.0
6645,19898,0,4.618946429,9.91186440678,59.0,26.3759086189,8.0
6647,19906,0,3.397544803,9.27018867925,53.0,27.2066458982,112.0
6649,19908,0,6.105809524,7.61785714286,28.0,27.4143302181,21.0
6651,19914,0,4.849825243,9.52820512821,39.0,28.0373831776,1.0
6655,19944,0,4.210154242,5.76363636364,33.0,31.1526479751,8.0
6657,19952,0,3.322633181,9.25,64.0,31.9833852544,102.0
6661,19970,0,5.504175492,13.0501724138,116.0,33.8525441329,28.0
6665,19980,0,4.921192661,11.1982089552,67.0,34.8909657321,16.0
6667,19982,0,4.56893617,9.76119402985,67.0,35.0986500519,15.0
6669,19986,0,4.474031008,6.90588235294,153.0,35.5140186916,5.0
6671,19992,0,4.067380952,7.58529411765,68.0,36.1370716511,3.0
6673,19994,0,4.023281938,6.86438356164,73.0,36.3447559709,17.0
6675,20008,0,4.202718631,10.4026865672,67.0,37.9023883697,2.0
6677,20024,0,2.107444444,4.28823529412,68.0,1.5214384509,121.0
6679,20026,0,4.256911142,16.2341463415,41.0,1.79806362379,27.0
6681,20030,0,3.212164074,7.37441860465,43.0,2.35131396957,45.0
6683,20034,0,6.309897611,6.166,50.0,2.90456431535,13.0
6685,20036,0,4.374085213,9.5803030303,66.0,3.18118948824,38.0
6687,20042,0,4.550349345,7.48970588235,136.0,39.1484942887,20.0
6689,20062,0,4.599035639,12.1590909091,66.0,6.50069156293,30.0
6691,20072,0,4.060505051,8.63260869565,46.0,7.88381742739,21.0
6693,20074,0,3.398278261,8.62325581395,43.0,8.16044260028,21.0
6695,20080,0,3.807216117,7.25486725664,113.0,8.99031811895,10.0
6697,20082,0,4.451335013,11.0975609756,82.0,9.26694329184,38.0
6699,20084,0,4.065823755,8.44530120482,83.0,9.54356846473,22.0
6701,20096,0,3.30972973,8.35263157895,57.0,11.2033195021,21.0
6703,20100,0,4.695131965,13.1785964912,57.0,11.7565698479,24.0
6705,20112,0,4.480395604,7.59277108434,83.0,13.4163208852,14.0
6707,20118,0,4.048055046,7.20161290323,62.0,14.2461964039,11.0
6709,20124,0,4.947893639,8.73689320388,103.0,15.0760719225,30.0
6711,20132,0,3.620926518,10.65,38.0,16.1825726141,29.0
6713,20136,0,3.21458221,8.2,22.0,16.7358229599,39.0
6715,20148,0,3.8825,5.825,72.0,18.3955739972,18.0
6717,20150,0,3.082666667,7.72419354839,62.0,18.6721991701,1.0
6719,20152,0,2.571978466,5.47217391304,46.0,18.948824343,102.0
6723,20162,0,2.664114688,9.32608695652,23.0,20.3319502075,195.0
6725,20172,0,2.824975962,8.22576923077,52.0,21.7150760719,77.0
6727,20174,0,4.104855403,9.83787878788,66.0,21.9917012448,126.0
6729,20182,0,2.950857988,9.63818181818,55.0,23.0982019364,65.0
6731,20184,0,3.937644068,6.32571428571,35.0,23.3748271093,54.0
6733,20198,0,3.935963964,5.87075471698,106.0,25.3112033195,34.0
6735,20200,0,3.251960461,4.25833333333,24.0,25.5878284924,19.0
6737,20210,0,5.059727463,7.40760869565,92.0,26.9709543568,36.0
6739,20214,0,2.559226804,7.65593220339,59.0,27.5242047026,12.0
6741,20228,0,3.278785047,5.53666666667,60.0,29.4605809129,70.0
6743,20234,0,3.299387755,15.9976744186,43.0,30.2904564315,34.0
6745,20236,0,3.067752613,4.44074074074,27.0,30.5670816044,59.0
6747,20238,0,2.565920245,11.5071428571,70.0,30.8437067773,4.0
6749,20240,0,4.083982558,10.0892156863,102.0,31.1203319502,28.0
6751,20244,0,4.595426087,8.30694444444,72.0,31.673582296,46.0
6753,20252,0,3.524872232,9.33939393939,66.0,32.7800829876,12.0
6755,20258,0,3.584074074,9.13658536585,41.0,33.6099585062,20.0
6757,20264,0,4.073560606,6.6390625,64.0,34.4398340249,21.0
6759,20268,0,3.600826873,6.40677966102,59.0,34.9930843707,32.0
6761,20292,0,4.730851064,11.0451612903,31.0,38.0359612725,25.0
6763,20300,0,3.140800821,7.97027027027,37.0,39.142461964,32.0
6765,20316,0,3.946917808,7.15526315789,76.0,41.3554633472,1.0
6767,20320,0,2.694034188,4.776,50.0,41.9087136929,55.0
6769,20322,0,3.03122449,5.174,50.0,42.1853388658,8.0
6775,20354,0,5.360695825,11.59875,80.0,8.83838383838,15.0
6777,20356,0,3.083002481,7.84406779661,118.0,9.34343434343,62.0
6779,20360,0,4.475226782,9.7126984127,63.0,10.3535353535,19.0
6781,20364,0,3.859910979,13.4395,80.0,11.3636363636,133.0
6783,20366,0,3.83896,6.76842105263,19.0,11.8686868687,20.0
6785,20378,0,4.213181189,7.3479338843,121.0,14.898989899,41.0
6787,20386,0,4.160930979,9.86176470588,68.0,16.9191919192,41.0
6793,20396,0,3.003710938,8.92894736842,38.0,19.4444444444,6.0
6795,20402,0,3.938116438,8.41692307692,65.0,20.9595959596,13.0
6797,20404,0,4.489188482,7.26086956522,46.0,21.4646464646,3.0
6799,20410,0,4.470916399,14.528,75.0,22.9797979798,9.0
6801,20414,0,4.036123128,10.573,200.0,23.9898989899,1.0
6805,20422,0,4.078639826,7.50724637681,69.0,26.0101010101,16.0
6807,20428,0,5.548598131,8.68087719298,57.0,27.5252525253,2.0
6809,20434,0,5.48362543,11.6791304348,115.0,29.0404040404,43.0
6811,20440,0,4.660515464,8.86048231511,311.0,30.5555555556,100.0
6813,20444,0,5.567874693,10.5578947368,76.0,31.5656565657,2.0
6817,20466,0,3.429518634,9.28918918919,37.0,37.1212121212,18.0
6819,20474,0,3.004728589,8.03090909091,44.0,39.1414141414,75.0
6821,20480,0,4.742276119,8.09253731343,67.0,40.6565656566,6.0
6823,20482,0,3.342235702,10.1,32.0,41.1616161616,27.0
6825,20492,0,4.219015692,11.6096774194,62.0,43.6868686869,4.0
6827,20494,0,3.601483333,8.59787234043,47.0,44.1919191919,27.0
6829,20498,0,2.622139303,9.62146341463,82.0,45.202020202,51.0
6831,20514,0,3.814604592,6.04097222222,72.0,49.2424242424,28.0
6833,20518,0,3.661325301,8.37346938776,49.0,50.2525252525,20.0
6835,20522,0,3.358206751,9.89545454545,44.0,51.2626262626,135.0
6837,20524,0,2.876825252,8.63576642336,137.0,51.7676767677,241.0
6839,20538,0,4.184704641,10.2085714286,35.0,32.8804347826,34.0
6841,20544,0,3.989599109,12.428,75.0,34.5108695652,55.0
6843,20550,0,3.441539339,6.62367346939,147.0,36.1413043478,8.0
6845,20560,0,3.395970549,7.49012345679,81.0,38.3152173913,15.0
6847,20562,0,4.180868925,8.694,50.0,38.8586956522,4.0
6849,20566,0,4.096603995,11.9552112676,71.0,39.9456521739,110.0
6851,20570,0,4.104248862,7.0369047619,84.0,41.0326086957,2.0
6853,20578,0,5.194213592,10.2082191781,73.0,42.6630434783,3.0
6855,20580,0,3.734627507,5.94029850746,67.0,43.2065217391,26.0
6857,20582,0,3.663380282,9.99096774194,31.0,55.4040231845,29.0
6861,20592,0,4.242026359,9.49607843137,51.0,45.9239130435,7.0
6865,20596,0,2.967275,8.35272727273,55.0,47.0108695652,14.0
6867,20602,0,3.682044293,8.3049382716,81.0,48.6413043478,24.0
6869,20604,0,3.792134831,6.92843137255,102.0,49.1847826087,3.0
6871,20606,0,3.424364896,8.35862068966,58.0,49.7282608696,20.0
6873,20612,0,2.956252046,3.98571428571,42.0,39.1466445733,134.0
6875,20624,0,5.594277017,12.0166666667,48.0,54.0760869565,65.0
6877,20626,0,4.434016129,11.72,30.0,54.6195652174,41.0
6879,20632,0,4.237138728,8.79791666667,48.0,56.25,16.0
6881,20634,0,3.815778302,8.50657142857,70.0,56.7934782609,83.0
6883,20638,0,3.022905199,5.71631578947,133.0,39.2294946147,92.0
6885,20640,0,3.215872642,10.8666666667,30.0,57.8804347826,48.0
6887,20646,0,4.24027027,7.92051282051,39.0,59.5108695652,17.0
6889,20648,0,5.057184066,10.0619047619,42.0,60.0543478261,43.0
6891,20650,0,4.627840532,4.52195121951,41.0,60.597826087,18.0
6895,20656,0,4.65771518,9.81142857143,35.0,44.801980198,35.0
6897,20662,0,3.741528046,6.49714285714,70.0,62.7717391304,19.0
6899,20668,0,4.03607362,8.19090909091,66.0,64.402173913,12.0
6901,20672,0,4.043684211,5.80165289256,121.0,65.4891304348,15.0
6905,20698,0,4.817193974,10.6739130435,46.0,72.5543478261,18.0
6907,20714,0,3.002209106,8.925,40.0,32.6424870466,53.0
6909,20720,0,3.17432133,8.99090909091,33.0,35.7512953368,2.0
6911,20722,0,4.231125828,8.44848484848,33.0,36.7875647668,72.0
6913,20728,0,4.603785714,7.134,50.0,39.896373057,18.0
6915,20738,0,3.112744861,9.09215686275,51.0,45.0777202073,40.0
6917,20752,0,3.985255474,13.5920454545,88.0,51.2953367876,7.0
6919,20762,0,4.0852125,4.10294117647,34.0,56.4766839378,17.0
6921,20764,0,3.370252996,4.53,52.0,57.5129533679,53.0
6923,20766,0,4.407327128,5.07931034483,58.0,58.5492227979,90.0
6925,20770,0,3.502998267,5.73846153846,26.0,60.621761658,27.0
6927,20772,0,4.696977492,5.54933333333,75.0,61.6580310881,32.0
6929,20782,0,5.267101449,11.7868852459,61.0,66.8393782383,14.0
6931,20784,0,5.18907563,11.2479166667,48.0,67.8756476684,69.0
6933,20798,0,4.089932432,13.4502985075,67.0,1.17647058824,5.0
6935,20804,0,5.122655367,10.8015909091,44.0,2.35294117647,34.0
6937,20812,0,5.398674541,14.8095689655,116.0,3.92156862745,53.0
6939,20816,0,5.357656716,17.0896226415,106.0,4.70588235294,42.0
6941,20826,0,4.788486056,8.14315789474,95.0,6.66666666667,27.0
6943,20836,0,5.896833333,10.7860215054,93.0,8.62745098039,6.0
6945,20840,0,5.117826087,8.08313253012,166.0,9.41176470588,9.0
6947,20848,0,5.125402635,5.79880952381,168.0,10.9803921569,36.0
6949,20850,0,4.967253142,5.50864197531,81.0,11.3725490196,59.0
6955,20868,0,5.087111111,5.86923076923,26.0,14.9019607843,1.0
6957,20876,0,5.894759725,8.95526315789,38.0,16.4705882353,6.0
6959,20878,0,6.116464844,7.82173913043,46.0,16.862745098,20.0
6963,20898,0,5.192481283,6.52020134228,298.0,20.7843137255,49.0
6965,20900,0,4.711546894,11.6388235294,85.0,21.1764705882,75.0
6967,20902,0,4.541561969,8.51666666667,96.0,21.568627451,4.0
6969,20908,0,5.848193277,11.1244444444,45.0,22.7450980392,12.0
6975,20934,0,3.809581281,8.8976744186,43.0,27.8431372549,3.0
6979,20940,0,3.212916145,13.4055555556,54.0,29.0196078431,28.0
6981,20950,0,6.319248705,14.0892473118,93.0,30.9803921569,10.0
6985,20956,0,4.163189493,7.74032258065,62.0,32.1568627451,9.0
6991,20978,0,5.161135734,6.88676470588,68.0,36.4705882353,38.0
6993,20980,0,4.833412888,7.50769230769,39.0,36.862745098,12.0
6995,20982,0,5.720027701,14.3422222222,45.0,37.2549019608,3.0
6999,20986,0,5.06768932,11.7642857143,98.0,38.0392156863,3.0
7001,20992,0,5.222585227,18.7161290323,93.0,39.2156862745,51.0
7003,21014,0,4.807348485,12.9775510204,49.0,43.5294117647,5.0
7009,21022,0,8.264454545,8.70909090909,11.0,45.0980392157,3.0
7015,21044,0,5.179822485,10.5047619048,147.0,49.4117647059,2.0
7017,21048,0,4.448234597,7.55786516854,178.0,50.1960784314,1.0
7019,21050,0,5.663073048,9.90756302521,119.0,50.5882352941,1.0
7023,21062,0,3.617812142,4.13711340206,97.0,52.9411764706,9.0
7025,21068,0,4.301236264,8.8,33.0,54.1176470588,6.0
7029,21074,0,5.637875458,8.86081632653,49.0,55.2941176471,18.0
7031,21084,0,6.41,8.72083333333,24.0,36.3669859985,41.0
7037,21104,0,6.71877551,7.33571428571,28.0,37.1039056743,3.0
7039,21116,0,7.558823529,6.70909090909,11.0,37.5460574797,1.0
7041,21118,0,5.323538462,7.96666666667,15.0,37.6197494473,20.0
7043,21120,0,6.376767677,8.38571428571,28.0,37.6934414149,8.0
7045,21148,0,7.153088235,5.22272727273,22.0,38.7251289609,2.0
7055,21180,0,5.523287197,6.62857142857,28.0,39.9042004422,97.0
7057,21184,0,6.044489796,10.5148148148,54.0,40.0515843773,63.0
7059,21186,0,4.925755814,6.30833333333,36.0,40.1252763449,76.0
7063,21200,0,6.1384,2.94942528736,87.0,40.6411201179,19.0
7065,21212,0,4.883333333,3.11764705882,68.0,41.0832719234,26.0
7073,21252,0,6.800505618,8.5,8.0,42.5571112749,7.0
7075,21256,0,5.538716216,4.78596491228,57.0,42.70449521,18.0
7077,21272,0,6.402210526,3.99090909091,22.0,43.2940309506,4.0
7079,21278,0,6.282677165,8.775,12.0,43.5151068534,16.0
7081,21286,0,5.697075472,4.81142857143,35.0,43.8098747237,6.0
7087,21292,0,6.331219512,5.50714285714,14.0,44.0309506264,5.0
7089,21296,0,6.590615385,10.2375,24.0,44.1783345615,44.0
7091,21312,0,5.003787879,3.92456140351,57.0,44.7678703021,1.0
7095,21322,0,5.049685039,3.44571428571,35.0,45.13633014,124.0
7097,21324,0,6.539019608,7.5,18.0,45.2100221076,49.0
7099,21326,0,5.675772358,5.43333333333,9.0,45.2837140752,5.0
7101,21332,0,5.835402299,5.62777777778,18.0,45.5047899779,25.0
7103,21334,0,5.185324675,3.16031746032,63.0,45.5784819455,73.0
7105,21338,0,5.295149254,2.71111111111,18.0,45.7258658806,62.0
7107,21346,0,6.56440678,1.93333333333,18.0,46.0206337509,11.0
7109,21348,0,5.884363636,5.33,20.0,46.0943257185,9.0
7111,21362,0,5.871272727,5.29285714286,14.0,46.6101694915,9.0
7113,21364,0,5.339473684,4.55277777778,36.0,46.6838614591,12.0
7115,21368,0,5.630674603,3.31744186047,86.0,46.8312453943,14.0
7117,21384,0,5.85974359,4.73428571429,35.0,47.4207811349,14.0
7123,21400,0,5.425903614,6.13333333333,12.0,48.0103168755,6.0
7125,21402,0,2.75862069,4.42592592593,27.0,48.084008843,67.0
7127,21404,0,4.699587629,6.67142857143,7.0,48.1577008106,23.0
7129,21410,0,6.619950249,8.92105263158,19.0,48.3787767133,47.0
7131,21412,0,5.799462366,6.41,20.0,48.4524686809,2.0
7135,21424,0,6.118676471,9.23846153846,13.0,48.8946204864,6.0
7139,21430,0,5.555681818,5.47627118644,59.0,49.1156963891,9.0
7141,21432,0,4.704580645,4.61836734694,49.0,49.1893883567,51.0
7143,21434,0,6.465353535,7.05465116279,86.0,49.2630803242,2.0
7145,21436,0,5.853939394,6.45046728972,107.0,49.3367722918,81.0
7149,21442,0,5.760604839,6.664,25.0,49.5578481945,2.0
7153,21452,0,5.02,7.87894736842,19.0,49.9263080324,10.0
7155,21454,0,5.369078014,7.78387096774,31.0,50.0,12.0
7157,21462,0,5.501287879,3.58260869565,23.0,50.2947678703,8.0
7159,21470,0,4.906781609,4.61,20.0,50.5895357406,26.0
7161,21482,0,5.242826087,11.2533333333,15.0,51.0316875461,4.0
7163,21490,0,4.486373626,7.45142857143,35.0,51.3264554164,4.0
7165,21492,0,4.821481481,3.27666666667,30.0,51.4001473839,2.0
7167,21500,0,6.202342342,5.74705882353,34.0,51.6949152542,30.0
7169,21502,0,5.691636364,2.84761904762,21.0,51.7686072218,31.0
7171,21506,0,5.158699187,5.23918032787,61.0,51.915991157,36.0
7173,21508,0,5.414571429,8.26153846154,13.0,51.9896831245,8.0
7181,21526,0,5.003893805,5.2,49.0,52.6529108327,80.0
7183,21528,0,5.579521277,3.88974358974,39.0,52.7266028003,48.0
7185,21530,0,6.085683453,3.34230769231,130.0,52.8002947679,4.0
7187,21542,0,5.974125874,4.2,10.0,53.2424465733,4.0
7189,21544,0,5.452285714,7.68,15.0,53.3161385409,19.0
7193,21550,0,5.966790123,4.375,20.0,53.5372144436,3.0
7195,21556,0,5.274375,9.2375,8.0,53.7582903464,66.0
7197,21558,0,3.979230769,11.64,5.0,53.8319823139,36.0
7199,21566,0,5.182753623,4.9593220339,59.0,54.1267501842,7.0
7201,21576,0,6.082439024,4.51428571429,14.0,54.4952100221,18.0
7203,21578,0,6.597027027,4.115,20.0,54.5689019897,60.0
7205,21580,0,5.525671642,5.01666666667,18.0,54.6425939573,33.0
7207,21594,0,6.345428571,6.65454545455,11.0,55.1584377303,1.0
7209,21622,0,5.179579832,5.75795454545,88.0,56.1901252763,9.0
7211,21628,0,5.85234375,4.41272727273,55.0,56.4112011791,22.0
7213,21632,0,7.326130952,4.97894736842,38.0,56.5585851142,22.0
7215,21634,0,6.463653846,3.546875,32.0,56.6322770818,2.0
7217,21646,0,6.83852349,4.48571428571,21.0,57.0744288873,9.0
7219,21652,0,5.931463415,2.27083333333,24.0,57.29550479,47.0
7221,21656,0,4.656833333,5.2,18.0,57.4428887251,30.0
7223,21662,0,2.907586207,3.51111111111,9.0,57.6639646279,35.0
7227,21672,0,5.76725,3.825,8.0,58.0324244657,13.0
7229,21678,0,6.010131579,5.15,22.0,58.2535003685,16.0
7231,21682,0,5.561353383,3.37,10.0,58.4008843036,48.0
7233,21684,0,6.098736842,4.74634146341,41.0,58.4745762712,116.0
7235,21694,0,4.582857143,6.75094339623,53.0,58.8430361091,4.0
7237,21706,0,5.804248366,7.85142857143,35.0,59.2851879145,12.0
7239,21716,0,7.602857143,4.85,60.0,59.6536477524,2.0
7241,21718,0,6.688958333,6.35666666667,60.0,59.72733972,21.0
7243,21720,0,6.614285714,8.58333333333,24.0,59.8010316875,8.0
7245,21726,0,6.974878049,7.35217391304,23.0,60.0221075903,10.0
7249,21730,0,6.307391304,5.30925233645,107.0,60.1694915254,7.0
7251,21738,0,6.068235294,7.83684210526,38.0,60.4642593957,67.0
7255,21744,0,5.744656489,4.29230769231,26.0,60.6853352985,72.0
7259,21756,0,5.563020833,9.91428571429,28.0,61.1274871039,17.0
7263,21764,0,5.40592,2.3619047619,21.0,61.4222549742,8.0
7265,21770,0,6.334096386,5.1,56.0,61.6433308769,9.0
7267,21786,0,5.990136364,3.81,50.0,62.2328666175,6.0
7269,21790,0,5.5375,4.74390243902,41.0,62.3802505527,12.0
7271,21794,0,4.34875,2.7425,40.0,62.5276344878,19.0
7277,21812,0,6.175901639,7.58666666667,15.0,63.190862196,61.0
7279,21820,0,5.22173913,1.89473684211,19.0,63.4856300663,30.0
7281,21826,0,4.664444444,6.04516129032,31.0,63.706705969,6.0
7287,21842,0,4.731716418,6.91833333333,60.0,64.2962417097,1.0
7291,21848,0,6.907142857,7.15625,16.0,64.5173176124,4.0
7293,21850,0,6.294415584,8.34,30.0,64.59100958,6.0
7295,21852,0,4.719529412,3.775,12.0,64.6647015475,4.0
7297,21858,0,5.40260274,5.96923076923,26.0,64.8857774503,7.0
7299,21864,0,6.708605769,6.24285714286,7.0,65.106853353,162.0
7301,21870,0,8.463671875,6.24615384615,26.0,65.3279292557,9.0
7303,21880,0,7.024150943,12.425,12.0,65.6963890936,2.0
7305,21882,0,5.689166667,6.8375,24.0,65.7700810612,27.0
7307,21888,0,6.451481481,11.8285714286,14.0,65.9911569639,16.0
7311,21898,0,5.608723404,8.54545454545,11.0,66.3596168018,8.0
7313,21908,0,6.572824859,7.0,19.0,66.7280766396,4.0
7315,21918,0,5.665054945,12.3571428571,7.0,67.0965364775,31.0
7317,21924,0,5.015352113,4.23703703704,81.0,67.3176123803,8.0
7319,21932,0,7.513380952,4.04615384615,13.0,67.6123802506,8.0
7321,21936,0,7.404150943,5.79090909091,22.0,67.7597641857,21.0
7323,21940,0,5.875287356,36.7375,8.0,67.9071481209,7.0
7327,21944,0,6.981222222,22.39,10.0,68.054532056,3.0
7329,21948,0,5.908333333,13.2166666667,6.0,68.2019159912,4.0
7331,21950,0,4.471747573,12.9,3.0,68.2756079587,2.0
7333,21956,0,5.272058824,6.16666666667,3.0,68.4966838615,7.0
7335,21958,0,3.974042553,8.18,5.0,68.570375829,7.0
7337,21974,0,3.941857143,4.25789473684,38.0,69.1599115696,24.0
7343,21996,0,6.724913793,3.6,52.0,69.970523213,65.0
7345,22004,0,7.757735849,9.9,11.0,70.2652910833,5.0
