,stu_id,class,avg_s,avg_c,mon_count_c,topN,times
8425,25070,0,4.275,45.26666667,3.0,,
8426,25071,0,4.654266366,9.874634146,205.0,57.6936936937,24.0
8427,25072,0,7.107142857,,,,
8428,25073,0,5.990040241,6.703278689,122.0,57.7297297297,93.0
8429,25080,0,5.575,7.0,1.0,,
8430,25081,0,4.268630573,9.345833333,144.0,57.8738738739,2.0
8431,25084,0,5.611111111,14.2,1.0,,
8432,25085,0,4.685990566,5.090625,192.0,57.9459459459,35.0
8433,25088,0,4.78,7.9,1.0,,
8434,25089,0,4.715431235,11.91531532,111.0,58.018018018,3.0
8435,25092,0,5.542857143,30.44,5.0,,
8436,25093,0,4.342517483,12.07967213,122.0,58.0900900901,
8437,25094,0,5.3625,14.825,4.0,,
8438,25095,0,4.203652313,3.910465116,86.0,58.1261261261,
8439,25096,0,7.375,4.2,1.0,,
8440,25097,0,5.191648352,5.737356322,174.0,58.1621621622,
8441,25102,0,4.55,17.0,4.0,,
8442,25103,0,5.310465116,7.412662338,154.0,58.2702702703,2.0
8443,25104,0,5.725,1.0,1.0,,
8444,25105,0,4.086422018,6.343902439,164.0,58.3063063063,6.0
8445,25114,0,5.26,37.36666667,6.0,,
8446,25115,0,3.531221374,3.59375,64.0,58.4864864865,62.0
8447,25118,0,7.5,28.0,1.0,,
8448,25119,0,3.351230769,8.664341085,129.0,58.5585585586,30.0
8449,25126,0,4.666666667,29.95,4.0,,
8450,25127,0,4.203428571,6.615238095,105.0,58.6666666667,2.0
8451,25130,0,10.16666667,19.6,6.0,,
8452,25131,0,4.100926175,6.561277778,180.0,58.7387387387,2.0
8453,25138,0,5.5875,16.6,2.0,,
8454,25139,0,4.208781794,5.284574468,188.0,58.8828828829,69.0
8455,25142,0,3.81875,25.76666667,6.0,,
8456,25143,0,5.27488121,11.56065693,137.0,58.954954955,11.0
8457,25148,0,6.85,8.3,2.0,,
8458,25149,0,4.251173709,6.449462366,93.0,59.0630630631,23.0
8459,25150,0,2.733333333,12.6,1.0,,
8460,25151,0,4.384127517,7.495833333,96.0,41.3007456504,66.0
8461,25160,0,27.55,4.16,5.0,,
8462,25161,0,5.403592814,12.55559524,168.0,59.2072072072,
8463,25164,0,3.44375,29.1,1.0,,
8464,25165,0,2.899747191,6.595663717,113.0,59.2792792793,98.0
8465,25172,0,3.340909091,30.76666667,3.0,,
8466,25173,0,3.663625731,6.403758865,141.0,59.4234234234,4.0
8467,25174,0,3.144444444,14.0,2.0,,
8468,25175,0,3.697979094,5.787090909,110.0,59.4594594595,29.0
8469,25176,0,4.68,6.25,2.0,,
8470,25177,0,3.079047619,5.793111111,180.0,59.4954954955,35.0
8471,25180,0,5.633333333,,,,
8472,25181,0,3.473678756,5.802380952,84.0,88.1691101262,16.0
8473,25186,0,5.716666667,5.7,2.0,,
8474,25187,0,5.528571429,5.622008282,483.0,59.6396396396,
8475,25188,0,6.266666667,15.3,3.0,,
8476,25189,0,3.663253731,6.894915254,118.0,59.6756756757,6.0
8477,25191,0,,,,59.7117117117,
8478,25196,0,4.06,,,,
8479,25197,0,4.005984556,5.879892473,93.0,40.4458598726,49.0
8480,25198,0,13.18888889,,,,
8481,25199,0,4.113549061,7.870967742,155.0,40.5095541401,39.0
8482,25200,0,8.37,,,,
8483,25201,0,3.436394102,4.90943662,71.0,40.5732484076,32.0
8484,25210,0,4.15,,,,
8485,25211,0,3.600716724,3.81625,80.0,40.8280254777,20.0
8486,25212,0,4.1375,10.4,1.0,,
8487,25213,0,3.546755319,4.266532258,124.0,40.8917197452,56.0
8488,25214,0,3.15,,,,
8489,25215,0,4.136377953,7.883185841,113.0,40.9554140127,63.0
8490,25220,0,5.589411765,,,,
8491,25221,0,3.325633383,5.452158273,139.0,41.1464968153,80.0
8492,25222,0,5.6125,3.05,2.0,,
8493,25223,0,3.977750363,6.849357798,109.0,41.2101910828,88.0
8494,25238,0,7.226666667,24.95,2.0,,
8495,25239,0,2.9528867,4.367045455,88.0,41.7197452229,84.0
8496,25244,0,19.28,30.0,4.0,,
8497,25245,0,4.650189753,10.57461538,104.0,41.847133758,46.0
8498,25254,0,4.961538462,,,,
8499,25255,0,4.264675768,4.886764706,204.0,42.101910828,68.0
8500,25256,0,4.783333333,14.725,8.0,,
8501,25257,0,4.610165837,6.380606061,165.0,42.1656050955,16.0
8502,25264,0,6.235714286,16.67142857,7.0,,
8503,25265,0,5.260842912,12.12222222,117.0,42.4203821656,14.0
8504,25268,0,4.435714286,,,,
8505,25269,0,3.403087121,2.5875,16.0,42.5477707006,
8506,25272,0,6.753333333,3.4,1.0,,
8507,25273,0,3.930696347,8.502985075,67.0,42.6751592357,106.0
8508,25276,0,5.363157895,19.0,2.0,,
8509,25277,0,3.53990753,4.29,30.0,42.8025477707,61.0
8510,25282,0,7.7,29.60625,16.0,,
8511,25283,0,4.178918083,6.204273504,117.0,42.9936305732,35.0
8512,25284,0,4.711111111,21.52857143,14.0,,
8513,25285,0,4.660295749,6.970258621,232.0,43.0573248408,39.0
8514,25298,0,8.477777778,24.0,3.0,,
8515,25299,0,5.199395604,10.7768,125.0,43.4394904459,11.0
8516,25300,0,2.392307692,61.53333333,3.0,,
8517,25301,0,3.990330935,7.668533333,75.0,43.5031847134,119.0
8518,25312,0,4.825,,,,
8519,25313,0,4.235257009,5.736612022,183.0,43.8853503185,63.0
8520,25314,0,8.5125,15.1,3.0,,
8521,25315,0,6.270075949,5.532824427,262.0,43.949044586,
8522,25320,0,5.8,28.0,1.0,,
8523,25321,0,4.703869969,5.442307692,78.0,44.1401273885,70.0
8524,25322,0,6.055555556,8.566666667,3.0,,
8525,25323,0,6.053726542,7.086666667,315.0,44.2038216561,12.0
8526,25326,0,6.666666667,,,,
8527,25327,0,4.230095109,6.401587302,126.0,44.2675159236,4.0
8528,25328,0,5.2375,,,,
8529,25329,0,5.24027027,7.267294118,85.0,44.3312101911,13.0
8530,25334,0,3.225,,,,
8531,25335,0,5.700389294,9.836231884,138.0,44.4585987261,7.0
8532,25336,0,4.864705882,,,,
8533,25337,0,4.661862745,8.268545455,110.0,44.5222929936,2.0
8534,25338,0,6.0,18.32,5.0,,
8535,25339,0,6.226822034,8.926923077,104.0,44.5859872611,98.0
8536,25356,0,3.886666667,20.26666667,3.0,,
8537,25357,0,5.325442478,7.4387,100.0,45.1592356688,13.0
8538,25358,0,3.419230769,3.8,1.0,,
8539,25359,0,4.16745098,8.350427807,187.0,45.2229299363,23.0
8540,25360,0,17.67272727,,,,
8541,25361,0,2.933628088,5.183606557,61.0,45.2866242038,160.0
8542,25366,0,5.141666667,,,,
8543,25367,0,4.694086162,7.336619718,142.0,45.4140127389,127.0
8544,25370,0,5.333333333,19.75,2.0,,
8545,25371,0,3.860214067,5.57037037,81.0,45.5414012739,79.0
8546,25388,0,2.86,,,,
8547,25389,0,3.088982188,7.711388889,72.0,46.1146496815,25.0
8548,25406,0,2.425,16.76666667,6.0,,
8549,25407,0,4.002830189,7.601666667,120.0,46.6242038217,
8550,25410,0,7.1875,11.75,2.0,,
8551,25411,0,3.750113475,5.823478261,115.0,61.3861386139,39.0
8552,25416,0,5.519230769,22.8,1.0,,
8553,25417,0,3.916737892,6.491715976,169.0,46.8789808917,20.0
8554,25428,0,2.97,11.0,1.0,,
8555,25429,0,4.330689655,8.081767956,181.0,47.1974522293,32.0
8556,25430,0,4.614285714,8.8,2.0,,
8557,25431,0,3.739641533,5.466153846,260.0,47.2611464968,12.0
8558,25444,0,8.683333333,4.5,1.0,,
8559,25445,0,5.503395931,6.935227273,88.0,47.7070063694,2.0
8560,25450,0,3.442857143,2.6,2.0,,
8561,25451,0,3.669202797,4.1445,200.0,47.898089172,57.0
8562,25452,0,4.194117647,3.35,2.0,,
8563,25453,0,5.056909492,6.992580645,310.0,47.9617834395,2.0
8564,25462,0,14.6,19.62,5.0,,
8565,25463,0,4.636837806,5.745348837,172.0,48.2165605096,41.0
8566,25464,0,27.375,15.45,2.0,,
8567,25465,0,4.533949045,5.891964286,112.0,48.2802547771,2.0
8568,25494,0,5.577777778,,,,
8569,25495,0,4.062786145,5.463917526,97.0,49.2356687898,14.0
8570,25500,0,5.525,5.6,2.0,,
8571,25501,0,4.341631879,6.403418803,117.0,49.4267515924,31.0
8572,25508,0,3.66,,,,
8573,25509,0,4.100392562,11.51666667,24.0,49.6815286624,9.0
8574,25510,0,4.190909091,,,,
8575,25511,0,2.531638655,4.677272727,22.0,49.7452229299,16.0
8576,25522,0,5.392857143,18.15,2.0,,
8577,25523,0,3.37232852,9.414418605,86.0,50.127388535,102.0
8578,25528,0,5.44375,,,,
8579,25529,0,4.262065217,7.457865169,178.0,50.3184713376,10.0
8580,25530,0,5.166666667,20.75,4.0,,
8581,25531,0,3.719673629,5.272137405,262.0,50.3821656051,8.0
8582,25532,0,7.0875,9.766666667,3.0,,
8583,25533,0,3.393647887,3.556716418,67.0,50.4458598726,18.0
8584,25536,0,5.683333333,3.0,1.0,,
8585,25537,0,2.794050104,5.776106195,113.0,50.5732484076,15.0
8586,25546,0,6.485714286,,,,
8587,25547,0,5.296568966,5.696812749,251.0,50.8917197452,63.0
8588,25548,0,6.166666667,20.08,5.0,,
8589,25549,0,3.607160714,7.072916667,144.0,50.9554140127,2.0
8590,25562,0,2.614285714,,,,
8591,25563,0,4.566653117,6.470652174,92.0,51.4012738854,9.0
8592,25564,0,2.6425,6.0,1.0,,
8593,25565,0,4.4465337,5.335625,176.0,51.4649681529,
8594,25578,0,6.333333333,28.0,1.0,,
8595,25579,0,4.700610998,8.776470588,34.0,51.9108280255,8.0
8596,25582,0,5.071538462,,,,
8597,25583,0,4.339738462,13.24157303,89.0,52.0382165605,25.0
8598,25584,0,8.45,,,,
8599,25585,0,4.437231467,12.192,50.0,52.101910828,4.0
8600,25586,0,4.46,,,,
8601,25587,0,4.675292865,5.135535714,56.0,52.1656050955,132.0
8602,25590,0,10.09333333,49.6,6.0,,
8603,25591,0,4.599675516,10.525,60.0,52.2929936306,57.0
8604,25596,0,4.168,19.67,10.0,,
8605,25597,0,3.027655367,9.109459459,74.0,52.4840764331,114.0
8606,25604,0,7.675,13.4,3.0,,
8607,25605,0,5.140833333,8.425974026,77.0,52.7388535032,15.0
8608,25628,0,5.018181818,,,,
8609,25629,0,3.98807362,6.5,49.0,53.5031847134,24.0
8610,25630,0,4.8,54.23333333,3.0,,
8611,25631,0,4.834845735,8.35,66.0,53.5668789809,31.0
8612,25632,0,2.6375,15.25,2.0,,
8613,25633,0,4.18739083,6.717272727,55.0,53.6305732484,7.0
8614,25634,0,1.875,8.0,1.0,,
8615,25635,0,2.973968825,3.526,50.0,53.6942675159,32.0
8616,25640,0,3.677777778,4.1,1.0,,
8617,25641,0,2.084590909,3.836,50.0,53.8853503185,67.0
8618,25654,0,5.5,,,,
8619,25655,0,3.74151049,6.46122449,49.0,54.2675159236,42.0
8620,25670,0,6.713636364,24.075,4.0,,
8621,25671,0,4.269745011,4.470933333,150.0,54.7770700637,10.0
8622,25672,0,4.625,2.95,2.0,,
8623,25673,0,3.834849785,3.515384615,78.0,54.8407643312,24.0
8624,25674,0,4.966666667,11.94,10.0,,
8625,25675,0,4.594263074,8.060918367,98.0,54.9044585987,15.0
8626,25696,0,9.385714286,,,,
8627,25697,0,5.040901526,7.192481203,133.0,55.6050955414,
8628,25706,0,4.39375,,,,
8629,25707,0,5.595916955,7.72183908,87.0,55.923566879,16.0
8630,25716,0,5.716666667,,,,
8631,25717,0,6.444349882,8.615418502,227.0,56.178343949,3.0
8632,25724,0,4.746428571,7.2,1.0,,
8633,25725,0,4.456253264,5.780769231,208.0,56.4331210191,53.0
8634,25730,0,3.857142857,,,,
8635,25731,0,4.158611111,13.3,40.0,56.6242038217,26.0
8636,25734,0,5.44,6.0,1.0,,
8637,25735,0,3.705988593,6.401568627,51.0,56.7515923567,15.0
8638,25738,0,4.64375,,,,
8639,25739,0,4.232229299,6.113043478,115.0,56.8789808917,8.0
8640,25740,0,4.366666667,18.71666667,6.0,,
8641,25741,0,3.584304993,5.619823009,226.0,56.9426751592,143.0
8642,25744,0,6.925,26.35,2.0,,
8643,25745,0,3.653856613,8.144117647,102.0,57.0700636943,76.0
8644,25750,0,8.112,,,,
8645,25751,0,4.777463617,10.96666667,255.0,57.2611464968,50.0
8646,25752,0,10.3,16.0,1.0,,
8647,25753,0,4.646578947,10.24666667,210.0,57.3248407643,26.0
8648,25756,0,4.96875,29.37142857,7.0,,
8649,25757,0,6.18693617,6.970464135,237.0,57.4522292994,8.0
8650,25758,0,5.407692308,,,,
8651,25759,0,6.150786517,8.62195122,205.0,57.5159235669,3.0
8652,25762,0,5.547058824,17.4,6.0,,
8653,25763,0,6.32781457,6.704950495,202.0,57.6433121019,13.0
8654,25766,0,7.125,6.55,4.0,,
8655,25767,0,6.286929577,11.32269939,163.0,57.7707006369,38.0
8656,25778,0,7.353846154,18.48181818,11.0,,
8657,25779,0,4.208373494,8.161702128,94.0,58.0891719745,12.0
8658,25784,0,4.772727273,,,,
8659,25785,0,5.839647696,5.464285714,28.0,58.2802547771,8.0
8660,25786,0,4.4555,10.45714286,7.0,,
8661,25787,0,5.876726862,5.375,60.0,58.3439490446,3.0
8662,25800,0,3.278571429,77.1,4.0,,
8663,25801,0,3.096804435,12.45603448,58.0,58.7898089172,85.0
8664,25802,0,2.733333333,,,,
8665,25803,0,4.628148148,7.232222222,90.0,41.194554238,14.0
8666,25818,0,6.046153846,,,,
8667,25819,0,4.050511111,7.077094972,179.0,41.5458937198,59.0
8668,25820,0,7.266666667,,,,
8669,25821,0,6.378272727,9.753543307,127.0,41.589811155,1.0
8670,25822,0,7.6,,,,
8671,25823,0,5.687240506,10.53286957,115.0,62.3762376238,61.0
8672,25824,0,3.4,,,,
8673,25825,0,5.290051546,6.692468619,239.0,41.6337285903,
8674,25830,0,8.0,27.175,4.0,,
8675,25831,0,6.14261194,9.178157895,114.0,41.7654808959,
8676,25836,0,3.955555556,25.3,1.0,,
8677,25837,0,3.60360522,6.103614458,83.0,41.8972332016,117.0
8678,25850,0,6.76,,,,
8679,25851,0,4.571605839,5.71625,80.0,42.1607378129,29.0
8680,25860,0,3.933333333,8.6,3.0,,
8681,25861,0,5.135526316,8.345283019,53.0,42.3364075538,1.0
8682,25862,0,11.53,,,,
8683,25863,0,4.019821029,7.984888889,45.0,42.380324989,31.0
8684,25872,0,1.333333333,,,,
8685,25873,0,4.135858586,6.423265306,98.0,42.5559947299,50.0
8686,25880,0,11.39,19.94,5.0,,
8687,25881,0,5.330569476,10.35890411,73.0,42.7316644708,2.0
8688,25884,0,14.73333333,,,,
8689,25885,0,4.54,5.955223881,67.0,42.8194993412,
8690,25888,0,15.76666667,,,,
8691,25889,0,5.408243902,5.669014085,142.0,42.9073342117,6.0
8692,25894,0,5.847058824,,,,
8693,25895,0,4.964042105,7.673728814,118.0,43.0390865173,
8694,25898,0,4.4375,45.6,2.0,,
8695,25899,0,4.952629969,6.050364964,137.0,43.1269213878,40.0
8696,25902,0,5.63,9.9,1.0,,
8697,25903,0,5.721617251,7.355658915,129.0,43.2147562582,20.0
8698,25908,0,7.27,5.4,2.0,,
8699,25909,0,6.062699784,5.667346939,196.0,43.3465085639,69.0
8700,25914,0,7.114285714,13.56666667,3.0,,
8701,25915,0,5.395613079,8.525862069,58.0,43.4782608696,4.0
8702,25916,0,4.4,,,,
8703,25917,0,4.641285714,5.951694915,118.0,43.5221783048,24.0
8704,25922,0,7.275,4.8,1.0,,
8705,25923,0,5.430860465,5.412041885,191.0,43.6539306105,21.0
8706,25924,0,5.63,34.775,4.0,,
8707,25925,0,4.262902299,4.602739726,73.0,43.6978480457,110.0
8708,25926,0,6.063636364,3.9,1.0,,
8709,25927,0,6.019788136,12.56875,32.0,43.7417654809,17.0
8710,25932,0,8.056,,,,
8711,25933,0,3.646601626,9.285555556,90.0,43.8735177866,38.0
8712,25934,0,2.861111111,6.5,1.0,,
8713,25935,0,4.547386503,7.479104478,67.0,43.9174352218,106.0
8714,25940,0,6.033333333,,,,
8715,25941,0,5.422830626,5.929439252,107.0,44.0491875274,4.0
8716,25942,0,8.02,,,,
8717,25943,0,5.783893035,5.091111111,270.0,44.0931049627,
8718,25944,0,14.75,26.36,5.0,,
8719,25945,0,7.852222222,9.751585366,164.0,44.1370223979,
8720,25950,0,4.220833333,7.325,4.0,,
8721,25951,0,4.349614325,5.088095238,210.0,44.2687747036,8.0
8722,25954,0,9.176923077,25.7625,8.0,,
8723,25955,0,6.542621035,5.686713287,143.0,44.356609574,
8724,25956,0,4.318181818,8.45,2.0,,
8725,25957,0,4.107246596,4.53862069,145.0,44.4005270092,2.0
8726,25962,0,7.1,15.55,2.0,,
8727,25963,0,4.389937402,5.085686275,153.0,44.5322793149,53.0
8728,25978,0,7.7375,,,,
8729,25979,0,6.521295844,10.16714286,70.0,44.8836187967,14.0
8730,25990,0,7.35,,,,
8731,25991,0,4.98408575,6.12375,160.0,45.147123408,16.0
8732,25998,0,8.933333333,,,,
8733,25999,0,3.637333333,7.012745098,102.0,45.3227931489,43.0
8734,26000,0,7.855555556,10.0,1.0,,
8735,26001,0,4.335898367,11.09148936,47.0,45.3667105841,25.0
8736,26006,0,4.133333333,,,,
8737,26007,0,5.194777778,7.214925373,134.0,45.4984628898,4.0
8738,26024,0,9.15,25.24545455,11.0,,
8739,26025,0,4.580188679,7.50619469,113.0,45.8937198068,77.0
8740,26046,0,3.64,,,,
8741,26047,0,6.896666667,7.514563107,103.0,46.332894159,
8742,26048,0,7.433333333,36.975,4.0,,
8743,26049,0,2.624976415,6.0,15.0,46.3768115942,
8744,26056,0,3.216666667,30.6,1.0,,
8745,26057,0,4.57502381,7.518376068,234.0,46.5524813351,22.0
8746,26064,0,3.816666667,1.8,1.0,,
8747,26065,0,3.593848858,11.26455696,79.0,46.728151076,44.0
8748,26082,0,2.38,,,,
8749,26083,0,4.068063624,6.214634146,82.0,47.123407993,90.0
8750,26090,0,6.5,,,,
8751,26091,0,3.711513261,6.874691358,162.0,47.2990777339,23.0
8752,26102,0,3.52,23.83636364,11.0,,
8753,26103,0,7.092333333,8.138311688,154.0,47.5625823452,26.0
8754,26112,0,7.366666667,15.625,4.0,,
8755,26113,0,5.896241135,9.368659794,97.0,47.7821695213,18.0
8756,26114,0,11.26666667,56.0,1.0,,
8757,26115,0,3.846830295,5.623529412,136.0,47.8260869565,27.0
8758,26126,0,6.65,,,,
8759,26127,0,3.350928882,3.758421053,38.0,48.0895915679,6.0
8760,26130,0,3.188888889,13.8,1.0,,
8761,26131,0,3.510735695,11.9726087,69.0,48.1774264383,32.0
8762,26150,0,5.1,16.5,2.0,,
8763,26151,0,3.536824513,10.10571429,70.0,48.6166007905,38.0
8764,26156,0,6.872727273,9.12,5.0,,
8765,26157,0,4.032652005,12.52105263,76.0,48.7483530962,26.0
8766,26170,0,5.45,20.8,2.0,,
8767,26171,0,6.109371728,5.498181818,55.0,49.0557751427,
8768,26180,0,4.575,,,,
8769,26181,0,5.195427136,10.39235294,34.0,49.2753623188,
8770,26190,0,7.666666667,9.55,2.0,,
8771,26191,0,7.801481481,12.96956522,46.0,49.4949494949,33.0
8772,26192,0,4.471428571,27.26,5.0,,
8773,26193,0,5.628964286,15.4641791,67.0,49.5388669302,8.0
8774,26194,0,4.4,,,,
8775,26195,0,4.997805383,12.85806452,93.0,49.5827843654,7.0
8776,26216,0,5.653846154,23.28,5.0,,
8777,26217,0,3.912446809,8.982455516,281.0,50.0219587176,
8778,26222,0,3.875,,,,
8779,26223,0,4.424893293,7.02,105.0,50.1537110233,18.0
8780,26224,0,4.5,93.3,1.0,,
8781,26225,0,3.769457478,3.762318841,69.0,50.1976284585,82.0
8782,26228,0,4.4,51.75,2.0,,
8783,26229,0,4.1362818,6.792424242,132.0,50.2854633289,91.0
8784,26234,0,3.065,,,,
8785,26235,0,3.347134417,4.004587156,109.0,50.4172156346,82.0
8786,26242,0,5.16,13.05,4.0,,
8787,26243,0,5.251955193,7.327093596,203.0,50.5928853755,6.0
8788,26248,0,3.983333333,8.5,1.0,,
8789,26249,0,5.11738255,6.288505747,174.0,50.7246376812,57.0
8790,26252,0,3.0,4.9,1.0,,
8791,26253,0,4.932478485,8.348760331,121.0,50.8124725516,135.0
8792,26260,0,10.2,,,,
8793,26261,0,5.651029412,12.8,87.0,50.9881422925,31.0
8794,26266,0,2.828571429,23.3,1.0,,
8795,26267,0,3.75880137,4.458241758,91.0,51.1198945982,11.0
8796,26274,0,4.6125,,,,
8797,26275,0,4.173410138,7.300153846,130.0,51.295564339,8.0
8798,26284,0,5.455555556,20.6,4.0,,
8799,26285,0,4.275635148,4.916438356,146.0,51.5151515152,44.0
8800,26290,0,8.05,10.95,4.0,,
8801,26291,0,3.829300999,5.909302326,86.0,51.6469038208,131.0
8802,26294,0,6.5,14.51428571,7.0,,
8803,26295,0,4.906019737,7.579104478,67.0,51.7347386913,
8804,26302,0,4.014285714,,,,
8805,26303,0,4.044584838,4.34280303,132.0,51.9104084321,15.0
8806,26304,0,5.225,26.975,4.0,,
8807,26305,0,3.658718929,5.540981595,163.0,51.9543258674,14.0
8808,26310,0,4.8875,6.55,2.0,,
8809,26311,0,4.770224215,4.181538462,130.0,52.086078173,
8810,26312,0,8.009090909,52.15,2.0,,
8811,26313,0,3.683225806,4.209793814,97.0,52.1299956083,5.0
8812,26314,0,7.545454545,7.6,1.0,,
8813,26315,0,3.855648649,4.770588235,119.0,52.1739130435,8.0
8814,26318,0,9.6,,,,
8815,26319,0,4.426022945,12.30217391,46.0,52.2617479139,7.0
8816,26324,0,5.4375,,,,
8817,26325,0,3.932537037,9.180412371,97.0,52.3935002196,32.0
8818,26332,0,3.704545455,10.25,2.0,,
8819,26333,0,4.279852459,6.155238095,210.0,52.5691699605,7.0
8820,26352,0,4.925,15.5,1.0,,
8821,26353,0,4.641750466,6.008527132,129.0,53.0083443127,10.0
8822,26356,0,8.483333333,26.3,2.0,,
8823,26357,0,5.077018182,6.648404255,188.0,53.0961791831,24.0
8824,26364,0,3.44,1.0,1.0,,
8825,26365,0,2.546176822,4.036171875,128.0,53.271848924,29.0
8826,26366,0,5.765789474,,,,
8827,26367,0,5.069092496,6.627411168,197.0,53.3157663592,2.0
8828,26368,0,3.883333333,,,,
8829,26369,0,3.41202381,5.344680851,141.0,53.3596837945,18.0
8830,26386,0,5.9,10.6,1.0,,
8831,26387,0,3.799184783,10.01176471,34.0,53.7549407115,9.0
8832,26390,0,6.671428571,,,,
8833,26391,0,3.410880829,8.843636364,55.0,53.8427755819,80.0
8834,26394,0,4.516666667,21.4,4.0,,
8835,26395,0,4.082347561,6.464473684,76.0,53.9306104523,3.0
8836,26400,0,5.675,4.05,2.0,,
8837,26401,0,4.366874116,4.228947368,38.0,54.062362758,11.0
8838,26404,0,2.957142857,0.8,1.0,,
8839,26405,0,3.525920826,5.774509804,102.0,54.1501976285,50.0
8840,26414,0,4.536363636,16.8,3.0,,
8841,26415,0,3.274147881,4.978081633,245.0,54.3697848046,44.0
8842,26422,0,5.514285714,14.7,2.0,,
8843,26423,0,4.924976378,4.754385965,171.0,54.5454545455,19.0
8844,26434,0,5.194444444,22.0,1.0,,
8845,26435,0,4.067075306,5.22,84.0,54.8089591568,9.0
8846,26436,0,4.378571429,4.8,1.0,,
8847,26437,0,3.599768575,5.395754717,106.0,54.852876592,84.0
8848,26442,0,3.028571429,,,,
8849,26443,0,4.690377358,7.14689441,161.0,54.9846288977,44.0
8850,26452,0,8.090909091,,,,
8851,26453,0,5.417944785,11.6372093,43.0,55.2042160738,18.0
8852,26460,0,4.6375,,,,
8853,26461,0,5.364371482,9.526168224,107.0,55.3798858147,12.0
8854,26468,0,25.35,77.825,4.0,,
8855,26469,0,3.804810893,5.682644628,121.0,55.5555555556,87.0
8856,26476,0,4.908888889,16.93333333,3.0,,
8857,26477,0,5.422010178,9.715,80.0,55.7312252964,
8858,26482,0,4.518181818,10.1,8.0,,
8859,26483,0,3.975192982,6.207853403,191.0,55.8629776021,4.0
8860,26488,0,3.545454545,,,,
8861,26489,0,4.08489426,4.284722222,72.0,55.9947299078,1.0
8862,26494,0,3.266666667,,,,
8863,26495,0,4.839812646,7.11512605,119.0,56.1264822134,33.0
8864,26500,0,3.141176471,3.2,1.0,,
8865,26501,0,4.093687822,4.63814433,97.0,56.2582345191,11.0
8866,26516,0,5.325,41.2,2.0,,
8867,26517,0,4.484804805,5.866169154,201.0,56.6095740009,6.0
8868,26526,0,1.8,27.5,2.0,,
8869,26527,0,4.596909091,7.962025316,79.0,56.7852437418,59.0
8870,26548,0,6.277777778,,,,
8871,26549,0,4.563736018,6.301413043,184.0,57.2683355292,
8872,26556,0,10.3125,,,,
8873,26557,0,3.205327381,5.729876543,81.0,57.4440052701,3.0
8874,26564,0,9.825,,,,
8875,26565,0,3.866339411,5.89375,48.0,57.619675011,27.0
8876,26566,0,8.55,,,,
8877,26567,0,6.176566125,6.732561983,121.0,57.6635924462,19.0
8878,26568,0,5.87,10.35,4.0,,
8879,26569,0,3.810274136,3.557142857,147.0,57.7075098814,5.0
8880,26570,0,4.183333333,,,,
8881,26571,0,4.797928437,9.957537688,199.0,57.7514273166,4.0
8882,26572,0,3.366666667,27.3,3.0,,
8883,26573,0,3.044267782,4.810769231,104.0,57.7953447519,24.0
8884,26574,0,5.175,,,,
8885,26575,0,3.396440397,5.008139535,129.0,57.8392621871,20.0
8886,26576,0,2.4,,,,
8887,26577,0,4.584374121,9.174725275,91.0,57.8831796223,22.0
8888,26592,0,7.9,,,,
8889,26593,0,4.746482618,9.042857143,56.0,58.2345191041,55.0
8890,26594,0,9.42,,,,
8891,26595,0,4.209205021,12.29310345,29.0,58.2784365393,5.0
8892,26596,0,23.96,,,,
8893,26597,0,3.586558074,8.072,75.0,58.3223539745,15.0
8894,26600,0,16.24444444,29.7,3.0,,
8895,26601,0,4.988686869,11.81934911,169.0,41.4664457332,7.0
8896,26608,0,6.35,,,,
8897,26609,0,4.718645358,4.790163934,61.0,41.6321458161,
8898,26618,0,6.271428571,,,,
8899,26619,0,6.048771499,7.3808,125.0,41.8392709196,8.0
8900,26626,0,10.5375,19.4,11.0,,
8901,26627,0,7.472768595,16.99467836,171.0,42.0049710025,33.0
8902,26628,0,9.88,,,,
8903,26629,0,5.027296703,7.087555556,315.0,42.0463960232,8.0
8904,26630,0,3.18,13.5,2.0,,
8905,26631,0,6.572420213,9.964053254,338.0,42.0878210439,45.0
8906,26642,0,3.6,171.2,1.0,,
8907,26643,0,3.386592742,4.889256198,121.0,42.3363711682,
8908,26656,0,11.83333333,5.8,1.0,,
8909,26657,0,6.095946844,11.2671875,128.0,42.6263463132,15.0
8910,26664,0,4.575,17.23333333,3.0,,
8911,26665,0,4.863438202,7.557142857,168.0,42.792046396,2.0
