id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,s_avg,s_max,c_count,c_avg,c_max
31565,617,7415.48,11.9219935691,500.0,149294.95,240.02403537,547.64,6.95193548387,21.3,122.0,9.33442622951,69.6
31566,15,392.8,26.1866666667,300.0,3499.76,233.317333333,300.0,7.60833333333,13.0,,,
31567,1245,9909.52,7.94032051282,300.0,141909.67,113.709671474,321.23,5.18849246231,20.0,43.0,15.1418604651,46.3
31568,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
31569,303,2565.25,8.4106557377,200.0,14396.1,47.2003278689,203.73,5.39549019608,15.4,15.0,8.05333333333,16.1
31572,12,155.95,12.9958333333,100.0,741.44,61.7866666667,100.0,5.05625,9.6,,,
31573,1200,6945.62,5.77358270989,200.0,72528.78,60.289925187,213.37,3.709,12.6,96.0,5.04166666667,50.0
31574,32,412.48,12.89,100.0,1594.34,49.823125,107.7,5.83384615385,11.0,,,
31575,1505,9110.27,6.04530192435,100.0,61151.48,40.5782879894,146.69,3.5012084063,14.0,95.0,5.27031578947,42.0
31576,20,624.5,31.225,500.0,8426.04,421.302,500.0,4.51538461538,9.2,5.0,13.16,27.1
31577,553,5084.37,9.16102702703,200.0,39412.33,71.0132072072,440.79,5.63688995215,17.0,62.0,6.61290322581,25.9
31578,16,178.8,11.175,100.0,778.88,48.68,100.0,3.64444444444,5.6,1.0,28.0,28.0
31579,956,7627.17,7.92021806854,200.0,58394.49,60.6380996885,203.45,4.20498905908,15.0,50.0,5.964,23.8
31580,14,1057.26,75.5185714286,1000.0,12566.24,897.588571429,1000.0,4.77166666667,12.5,,,
31581,1218,8670.45,7.06638141809,300.0,245905.07,200.411629992,959.56,4.48911214953,12.0,85.0,7.40705882353,72.9
31584,8,438.1,54.7625,400.0,2735.58,341.9475,400.0,4.25,6.5,1.0,26.6,26.6
31585,1421,11777.15,8.25887096774,500.0,197772.14,138.690140252,506.15,5.43174603175,28.0,272.0,5.62621323529,22.0
31588,13,981.8,75.5230769231,800.0,8487.53,652.886923077,800.0,5.6875,12.6,3.0,45.4333333333,100.0
31589,1440,14654.96,10.0860013765,600.0,354029.18,243.653943565,792.8,5.77337907376,30.0,213.0,7.45920187793,30.0
31590,19,1117.6,58.8210526316,1000.0,16707.74,879.354736842,1000.0,4.10666666667,16.0,2.0,28.0,28.0
31591,1475,8911.81,6.00526280323,1000.0,417628.21,281.420626685,1003.97,3.83402506964,17.2,112.0,6.21696428571,59.8
31592,13,374.8,28.8307692308,300.0,3238.5,249.115384615,300.0,5.1,8.6,,,
31593,1462,11053.11,7.56026675787,800.0,341748.77,233.754288646,918.08,5.07282952548,15.2,142.0,6.8114084507,30.0
31598,10,248.8,24.88,200.0,1557.9,155.79,200.0,7.82,11.0,,,
31599,581,6814.81,11.6293686007,200.0,36949.58,63.053890785,257.3,6.22204545455,30.0,121.0,9.67520661157,30.0
31600,17,163.7,9.62941176471,100.0,1137.58,66.9164705882,100.0,6.3,10.8,4.0,1.375,2.9
31601,1530,10933.25,7.13193085453,300.0,198658.29,129.587925636,326.79,4.36791780822,30.0,97.0,6.09587628866,43.2
31602,15,717.9,47.86,500.0,5110.2,340.68,500.0,4.7375,8.1,3.0,55.8666666667,91.1
31603,1260,10530.62,8.35100713719,1000.0,711981.07,564.616233148,1245.08,5.48548076923,30.0,114.0,6.4298245614,30.0
31610,25,934.11,37.3644,700.0,12596.19,503.8476,700.0,4.831875,30.0,1.0,0.3,0.3
31611,1808,11897.56,6.57323756906,300.0,194407.52,107.407469613,576.7,4.87246938776,30.0,132.0,6.97954545455,46.3
31614,17,584.3,34.3705882353,500.0,7224.05,424.944117647,500.0,5.95,12.4,,,
31615,1090,9659.15,8.82114155251,300.0,108120.5,98.7401826484,454.87,4.86570175439,11.7,163.0,8.59417177914,74.4
31620,17,420.4,24.7294117647,300.0,3813.4,224.317647059,300.0,3.875,8.0,5.0,17.28,30.0
31621,1742,18621.92,10.6410971429,600.0,383423.9,219.099371429,741.54,4.14963375796,30.0,172.0,11.8686046512,48.5
31624,14,231.35,16.525,200.0,2376.07,169.719285714,200.0,2.935,5.5,,,
31625,1032,11692.55,11.3190222652,600.0,202370.99,195.906089061,613.94,6.17445427729,30.0,172.0,9.40244186047,38.9
31630,8,134.4,16.8,100.0,619.3,77.4125,100.0,2.78,4.4,,,
31631,1201,9782.75,8.14550374688,600.0,236457.2,196.883597002,602.22,3.91209859155,30.0,46.0,5.1,12.9
31632,18,357.63,19.8683333333,200.0,1556.44,86.4688888889,200.0,14.625,80.7,1.0,15.8,15.8
31633,1343,11281.77,8.36926557863,200.0,91112.77,67.5910756677,207.73,4.81949308756,30.0,46.0,5.25,14.7
31634,15,492.7,32.8466666667,300.0,2865.7,191.046666667,300.0,5.725,7.4,4.0,36.3,62.6
31635,1087,8878.8,8.14568807339,300.0,89580.98,82.1843853211,315.1,5.69593856655,30.0,88.0,8.4625,52.3
31636,13,981.2,75.4769230769,500.0,1792.15,137.857692308,500.0,8.2,10.0,1.0,7.6,7.6
31637,816,8601.98,10.5416421569,300.0,66099.43,81.0042034314,302.93,6.06759493671,30.0,99.0,8.32828282828,50.0
31638,19,647.9,34.1,500.0,7618.55,400.976315789,500.0,4.14285714286,6.6,5.0,19.9,36.0
31639,955,9222.23,9.65678534031,400.0,123260.75,129.068848168,471.81,6.57235294118,30.0,125.0,5.8048,36.0
31640,11,555.0,50.4545454545,500.0,4793.2,435.745454545,500.0,4.8,10.6,1.0,20.4,20.4
31641,861,9658.76,11.1661965318,500.0,98765.57,114.179849711,521.4,6.22725888325,30.0,107.0,8.56822429907,37.8
31642,20,295.2,14.76,200.0,2697.1,134.855,200.0,4.45,9.1,2.0,14.4,21.8
31643,1579,17118.43,10.7866603655,500.0,224708.48,141.593245117,522.98,5.98075,30.0,241.0,7.16506224066,41.9
31648,5,318.3,63.66,300.0,1155.7,231.14,300.0,4.6,4.6,,,
31649,1486,11722.33,7.87790994624,300.0,138504.19,93.0807728495,305.87,5.19698305085,15.2,139.0,4.67482014388,30.0
31654,21,400.62,19.0771428571,300.0,4816.28,229.346666667,300.0,5.61428571429,12.9,2.0,5.55,6.5
31655,1587,12457.72,7.84985507246,400.0,179195.98,112.914921235,411.58,5.35379457917,30.0,140.0,5.3,20.0
31656,20,571.61,28.5805,200.0,1948.61,97.4305,287.0,4.68333333333,10.9,4.0,49.25,100.0
31657,1268,10916.08,8.60211189913,200.0,90397.84,71.2354925138,227.79,5.78702169625,30.0,147.0,5.64965986395,30.0
31658,17,394.02,23.1776470588,300.0,3255.21,191.482941176,300.0,1.60125,4.6,1.0,8.5,8.5
31659,913,8256.48,9.01362445415,300.0,111067.32,121.252532751,310.3,4.80417827298,15.0,88.0,9.20113636364,50.0
31660,28,551.9,19.7107142857,200.0,4125.8,147.35,200.0,3.93333333333,10.6,4.0,22.125,30.0
31661,1383,11303.24,8.13768178546,400.0,150882.39,108.62663067,405.22,5.26901315789,30.0,92.0,7.21956521739,30.0
31664,20,271.38,13.569,200.0,3008.6,150.43,200.0,5.475,8.6,1.0,3.9,3.9
31665,1743,14935.93,8.55436998855,518.12,229557.63,131.476305842,504.41,4.5478141136,17.0,251.0,6.53944223108,50.0
31666,29,431.61,14.8831034483,300.0,5851.26,201.767586207,300.0,7.21333333333,30.0,1.0,7.4,7.4
31667,1638,12492.49,7.59421884498,300.0,223072.2,135.606200608,388.65,4.65735229759,30.0,190.0,6.42463157895,100.0
31670,19,437.17,23.0089473684,400.0,6123.09,322.267894737,400.0,3.14,6.5,1.0,9.0,9.0
31671,1055,9379.16,8.85661945231,400.0,94951.28,89.6612653447,448.2,5.57234104046,30.0,185.0,5.89189189189,28.1
31678,21,491.26,23.3933333333,400.0,7268.11,346.10047619,400.0,3.45714285714,8.0,3.0,17.4,30.0
31679,1428,10800.96,7.55311888112,400.0,135228.25,94.5652097902,401.21,4.15706382979,30.0,80.0,8.6025,79.2
31680,32,1064.67,33.2709375,500.0,7960.41,248.7628125,500.0,6.11666666667,12.6,10.0,33.94,100.0
31681,858,8013.23,9.31770930233,300.0,109074.56,126.830883721,505.05,5.66316109422,30.0,111.0,7.6045045045,30.0
31682,31,488.29,15.7512903226,200.0,7741.92,249.739354839,354.26,6.0125,28.3,2.0,4.15,4.8
31683,1218,11653.75,9.56793924466,200.0,84891.81,69.6977093596,306.11,6.22875247525,25.0,73.0,7.9397260274,37.4
31684,11,524.05,47.6409090909,500.0,4852.85,441.168181818,500.0,2.35,5.5,,,
31685,1306,7673.44,5.86654434251,200.0,107070.09,81.8578669725,475.15,3.72775831874,30.0,78.0,8.67692307692,75.4
31694,11,1227.21,111.564545455,1200.0,11871.28,1079.20727273,1200.0,5.16,11.6,,,
31695,1300,10062.08,7.68684491979,200.0,216187.1,165.154392666,1170.19,3.75852724595,27.0,144.0,9.74722222222,31.5
31696,13,584.8,44.9846153846,500.0,5403.3,415.638461538,500.0,3.41666666667,10.0,,,
31697,1389,11810.12,8.4358,600.0,328577.75,234.698392857,600.86,4.35359937402,16.5,139.0,6.20647482014,25.4
31698,30,175.38,5.846,100.0,1656.34,55.2113333333,100.0,4.56666666667,7.6,2.0,5.35,10.3
31699,2209,13648.25,6.15340396754,400.0,213634.22,96.3184039675,404.86,3.23057024793,27.45,198.0,4.86126262626,53.9
31700,27,377.95,13.9981481481,300.0,6482.87,240.106296296,300.0,3.56666666667,5.5,6.0,8.18333333333,30.0
31701,1481,9805.29,6.60288888889,200.0,125966.32,84.8258047138,245.95,3.87475806452,30.0,115.0,4.41391304348,19.4
31702,6,532.2,88.7,500.0,2399.2,399.866666667,500.0,10.6,13.6,,,
31703,762,5712.62,7.4772513089,300.0,71511.68,93.6016753927,463.8,3.91840909091,13.1,75.0,9.58533333333,50.0
31704,12,127.8,10.65,100.0,955.1,79.5916666667,100.0,4.25,10.6,,,
31705,857,7931.82,9.22304651163,300.0,92005.8,106.983488372,326.65,4.24216718266,21.0,94.0,11.3595744681,61.9
31706,23,685.04,29.7843478261,500.0,9416.48,409.412173913,500.0,13.7083333333,116.2,4.0,4.7,6.0
31707,1702,13956.92,8.17628588166,400.0,161163.77,94.4134563562,401.74,4.06677966102,19.8,307.0,6.62820846906,73.0
31708,26,426.8,15.8074074074,300.0,5795.1,214.633333333,300.0,4.07058823529,11.6,2.0,5.65,7.8
31709,1603,8754.91,5.45137608966,300.0,97098.67,60.4599439601,305.93,3.30719325153,13.0,89.0,4.55123595506,14.0
31714,38,629.9,16.1512820513,500.0,16197.7,415.325641026,500.0,2.91363636364,6.0,2.0,4.25,5.0
31715,1802,10451.69,5.78400110681,200.0,124410.14,68.8489983398,366.1,3.08957654723,12.0,110.0,3.88818181818,23.6
31716,10,219.13,21.913,200.0,1700.41,170.041,200.0,3.7,5.5,,,
31717,910,5228.15,5.74521978022,300.0,69132.54,75.9698241758,305.26,4.01250569476,11.0,43.0,4.48372093023,16.0
31722,27,328.2,12.1555555556,200.0,3653.95,135.331481481,200.0,4.46363636364,12.6,2.0,8.2,15.8
31723,545,3965.79,7.27667889908,300.0,52706.6,96.7093577982,301.9,4.25606635071,16.0,79.0,6.24556962025,37.2
31724,36,547.67,15.2130555556,300.0,5927.83,164.661944444,300.0,3.80769230769,10.0,3.0,26.6,47.0
31725,1519,10906.75,7.18021724819,500.0,252976.48,166.541461488,513.37,3.73774410774,20.0,129.0,5.96379844961,24.3
31726,24,916.4,38.1833333333,800.0,16440.36,685.015,800.0,5.125,9.6,4.0,17.25,30.0
31727,1454,10667.22,7.32135895676,700.0,350190.38,240.350295127,775.14,3.70271662763,12.9,119.0,8.15630252101,30.0
31728,26,701.17,26.9680769231,500.0,9716.56,373.713846154,500.0,5.7375,12.7,7.0,16.6142857143,30.0
31729,1628,13916.87,8.454963548,300.0,162554.12,98.7570595383,317.45,4.63468,28.3,311.0,7.15048231511,30.5
31732,29,909.45,31.3603448276,500.0,5401.28,186.251034483,516.03,9.68888888889,30.0,5.0,20.46,30.0
31733,1243,7161.91,5.7387099359,500.0,225835.29,180.957764423,505.22,5.27390909091,30.0,41.0,8.29268292683,50.0
31734,18,451.2,25.0666666667,300.0,3660.5,203.361111111,300.0,8.68,27.8,1.0,29.7,29.7
31735,1488,10669.79,7.16093288591,300.0,166162.23,111.518275168,333.83,3.95816884661,30.0,87.0,6.52298850575,30.0
31738,26,2108.67,81.1026923077,2000.0,48527.66,1866.44846154,2000.0,5.48846153846,10.0,4.0,4.15,5.9
31739,1977,12231.95,6.15908862034,300.0,587481.19,295.811273917,1891.03,4.15964426877,12.6,115.0,7.93391304348,42.0
31740,15,286.8,19.12,200.0,2092.7,139.513333333,200.0,8.63333333333,21.0,1.0,7.0,7.0
31741,1412,10022.78,7.08323674912,400.0,93507.76,66.0832226148,416.66,3.92176602925,14.5,85.0,4.99647058824,30.0
31742,18,445.1,24.7277777778,400.0,6448.5,358.25,400.0,5.23333333333,9.6,3.0,2.83333333333,3.5
31743,1212,7529.53,6.20224876442,300.0,105991.68,87.3078088962,351.7,4.18368575624,20.0,39.0,6.94358974359,26.8
31744,25,640.1,25.604,200.0,4064.4,162.576,226.8,3.2,4.5,7.0,24.5571428571,30.0
31745,2083,17336.15,8.31869001919,300.0,158693.46,76.1484932821,355.57,4.88824808184,30.0,154.0,11.7337662338,72.3
31746,18,461.66,25.6477777778,300.0,3719.72,206.651111111,300.0,6.16666666667,22.3,3.0,24.5666666667,52.7
31747,931,8650.51,9.24199786325,500.0,109559.69,117.050950855,511.49,4.10397560976,20.0,67.0,12.2358208955,94.6
31750,19,573.1,30.1631578947,500.0,8243.4,433.863157895,500.0,5.21111111111,13.5,,,
31751,574,4751.03,8.24831597222,500.0,65904.03,114.41671875,508.8,5.18785440613,25.0,47.0,6.41063829787,26.5
31752,23,633.38,27.5382608696,500.0,8906.4,387.234782609,500.0,3.3,10.0,3.0,4.9,6.7
31753,1825,14964.46,8.16837336245,1000.0,446700.04,243.831899563,1232.29,4.19495436767,30.0,211.0,8.62985781991,56.1
31756,19,166.6,8.76842105263,100.0,1081.1,56.9,100.0,5.87777777778,13.0,3.0,3.26666666667,4.0
31757,2501,15114.76,6.02661881978,170.0,132685.05,52.9047248804,179.02,3.72246208742,22.1,102.0,5.86470588235,34.4
31758,36,521.71,14.4919444444,300.0,6587.25,182.979166667,300.0,3.4,8.6,6.0,18.6166666667,30.0
31759,1354,9121.51,6.73671344165,300.0,69263.65,51.1548375185,302.26,4.80004926108,30.0,124.0,8.28588709677,33.8
31764,11,327.6,29.7818181818,200.0,1370.8,124.618181818,200.0,7.2,10.6,2.0,15.65,28.0
31765,1912,11797.03,6.16354754441,500.0,174523.25,91.1824712644,501.38,4.2031122449,30.0,136.0,6.28919117647,39.9
31768,16,630.1,39.38125,200.0,2668.4,166.775,251.5,11.3857142857,28.0,4.0,37.35,100.0
31769,1187,8169.38,6.85350671141,200.0,96537.53,80.9878607383,232.27,3.36456418384,12.0,132.0,6.95303030303,61.2
31772,21,632.89,30.1376190476,400.0,4108.2,195.628571429,400.0,1.0,1.0,4.0,55.625,100.0
31773,681,5785.25,8.45796783626,200.0,37392.95,54.6680555556,202.06,4.23432234432,24.0,99.0,7.2303030303,30.0
31774,20,584.5,29.225,300.0,8422.68,421.134,500.0,3.05714285714,5.6,3.0,15.2333333333,30.0
31775,2140,14510.05,6.77406629318,250.0,209879.66,97.9830345472,415.1,4.18571875,15.0,298.0,6.70469798658,86.3
31778,18,381.87,21.215,300.0,4385.24,243.624444444,300.0,5.57,8.6,1.0,6.3,6.3
31779,668,6045.64,8.96979228487,500.0,137641.82,204.216350148,501.63,4.97177884615,30.0,189.0,5.83650793651,26.6
31784,10,589.04,53.5490909091,500.0,4621.52,420.138181818,500.0,2.8,4.6,1.0,28.0,28.0
31785,1134,8273.72,7.29604938272,500.0,247996.62,218.691904762,553.89,4.49550976139,30.0,119.0,5.40613445378,15.0
31790,61,717.47,11.7618032787,200.0,8612.1,141.181967213,238.49,7.68157894737,56.7,1.0,14.7,14.7
31791,1144,11850.73,10.313951262,300.0,158581.91,138.017328111,345.82,5.535,30.0,94.0,9.14893617021,50.0
31792,18,350.21,19.4561111111,300.0,4484.52,249.14,300.0,4.58888888889,17.2,1.0,8.1,8.1
31793,2134,13132.1,6.14510996724,300.0,219046.69,102.501960693,382.04,3.66989583333,18.4,181.0,6.6770718232,89.5
31794,9,329.8,36.6444444444,300.0,2307.58,256.397777778,300.0,3.43333333333,8.6,1.0,11.2,11.2
31795,1186,9950.48,8.37582491582,500.0,131106.55,110.359048822,511.36,4.83967799642,30.0,129.0,7.02713178295,30.0
31796,16,271.7,16.98125,200.0,2466.5,154.15625,200.0,7.225,17.3,1.0,10.0,10.0
31797,1648,13436.84,8.1238452237,200.0,135213.71,81.74952237,267.9,3.99916568743,15.0,172.0,5.73720930233,24.2
31798,27,390.3,14.4555555556,200.0,2284.0,84.5925925926,200.0,6.56666666667,10.0,2.0,18.5,28.0
31799,1435,11703.91,8.15603484321,300.0,120312.39,83.8413867596,300.89,4.75602739726,30.0,85.0,6.22352941176,47.0
31800,39,330.99,8.48692307692,200.0,4591.17,117.722307692,200.0,4.41538461538,10.6,3.0,11.2333333333,18.8
31801,2034,12043.94,5.91549115914,400.0,132476.11,65.0668516699,457.14,4.72140376266,30.0,101.0,6.44188118812,34.1
31802,9,1033.1,114.788888889,1000.0,7892.5,876.944444444,1000.0,4.2,8.2,,,
31803,748,6672.81,8.86163346614,150.0,137992.15,183.256507304,961.9,5.30886075949,20.0,105.0,17.0238095238,112.3
31804,21,578.64,27.5542857143,500.0,9186.1,437.433333333,500.0,5.54285714286,12.0,,,
31805,1310,10132.47,7.71116438356,500.0,365903.05,278.465030441,665.28,3.98286158631,30.0,51.0,6.64901960784,45.6
31806,21,282.36,13.4457142857,100.0,2342.66,111.555238095,161.14,5.19166666667,10.0,,,
31807,1216,7348.92,6.03359605911,300.0,224367.25,184.20956486,412.52,3.53305921053,27.9,29.0,8.68275862069,58.5
31808,18,1236.69,68.705,1000.0,14140.47,785.581666667,1000.0,13.3,25.3,,,
31809,572,4204.47,7.35047202797,215.0,79515.41,139.012954545,756.21,5.38836842105,28.55,21.0,14.7333333333,153.5
31810,17,630.3,37.0764705882,400.0,6388.4,375.788235294,500.0,8.475,15.0,3.0,23.2333333333,30.0
31811,1009,7137.14,7.05250988142,500.0,252382.64,249.389960474,658.53,3.87615238095,29.0,42.0,16.3619047619,66.2
31812,18,526.36,29.2422222222,500.0,8318.53,462.140555556,500.0,3.94,5.5,,,
31813,1797,9833.51,5.46002776235,200.0,175917.67,97.6777734592,473.63,3.81597197898,15.0,121.0,5.34876033058,41.9
31814,28,1061.74,37.9192857143,500.0,4025.54,143.769285714,500.0,6.11666666667,26.4,6.0,63.4166666667,100.0
31815,1590,14739.71,9.2527997489,300.0,198159.08,124.393647207,499.22,4.29960352423,28.2,198.0,8.17828282828,109.1
31818,28,220.33,7.86892857143,100.0,1811.88,64.71,108.5,2.86428571429,8.4,,,
31819,1572,12666.63,8.05253019708,200.0,106227.78,67.5319643992,219.35,4.78401913876,18.0,204.0,4.83725490196,16.0
31820,8,159.6,19.95,100.0,513.3,64.1625,100.0,9.16666666667,9.6,2.0,15.85,28.3
31821,1601,12386.27,7.70290422886,200.0,80631.24,50.1438059701,204.17,4.52064989518,15.0,186.0,7.10268817204,23.8
31822,14,250.4,17.8857142857,200.0,2210.1,157.864285714,200.0,2.81666666667,6.5,2.0,3.6,6.9
31823,1282,7513.56,5.84712840467,200.0,68367.78,53.2044980545,209.35,4.04170050761,18.6,135.0,4.88962962963,22.0
31824,18,1023.44,56.8577777778,1000.0,16799.84,933.324444444,1000.0,5.35,8.2,,,
31825,1588,9130.96,5.73552763819,200.0,262776.97,165.060910804,961.96,4.19547911548,15.0,285.0,5.08385964912,31.8
31826,21,402.3,19.1571428571,200.0,2049.43,97.5919047619,206.03,10.0222222222,28.2,1.0,4.3,4.3
31827,1624,10447.95,6.42160417947,300.0,141206.6,86.7895513215,307.68,3.56435933148,20.0,173.0,4.80416184971,30.1
31830,25,297.8,11.912,200.0,3551.4,142.056,200.0,2.73333333333,4.6,2.0,15.15,21.3
31831,1772,10214.91,5.76137055838,200.0,126010.3,71.0717992104,237.86,4.06686379928,23.6,196.0,5.10739795918,26.0
31832,9,313.63,34.8477777778,300.0,2358.09,262.01,300.0,1.925,4.1,1.0,5.6,5.6
31833,2190,13639.54,6.22810045662,600.0,333106.39,152.103374429,615.74,3.7779743224,30.0,245.0,6.90955102041,44.0
31834,14,660.68,47.1914285714,500.0,2728.94,194.924285714,548.22,3.6,8.6,,,
31835,1194,11053.63,9.24216555184,400.0,142015.09,118.741714047,533.42,5.18185308848,30.0,78.0,8.86474358974,83.6
31836,18,1464.23,81.3461111111,600.0,9373.94,520.774444444,754.22,102.2,293.7,2.0,6.7,9.2
31837,1856,14848.12,7.97000536769,500.0,288089.36,154.637337627,731.28,3.52606874329,17.0,180.0,9.518,41.5
31838,33,1168.95,35.4227272727,200.0,5026.19,152.308787879,300.0,5.4,9.0,6.0,22.0833333333,30.0
31839,1139,12819.49,11.1960611354,400.0,162656.84,142.058375546,406.68,3.76351089588,30.0,278.0,10.5902877698,27.9
31842,80,828.2,10.3525,200.0,7100.57,88.757125,202.67,3.15416666667,10.9,7.0,15.6285714286,30.0
31843,1806,14889.34,8.2080154355,300.0,227160.76,125.226438809,358.78,3.87742324561,30.0,188.0,9.39973404255,29.0
31844,15,233.37,15.558,200.0,2569.03,171.268666667,200.0,9.6,9.6,2.0,2.75,3.0
31845,872,8895.8,10.1782608696,500.0,178702.75,204.465389016,505.62,5.68040431267,22.0,150.0,7.13266666667,50.0
31848,36,803.35,22.3152777778,400.0,6438.59,178.849722222,429.94,4.65294117647,15.6,2.0,8.95,11.3
31849,1265,11895.78,9.36675590551,500.0,352267.67,277.37611811,716.3,4.7959266055,30.0,213.0,7.2779342723,28.2
31852,22,766.14,34.8245454545,600.0,11202.8,509.218181818,600.0,5.4,9.6,4.0,19.4,30.0
31853,1884,15528.35,8.22476165254,600.0,434708.32,230.248050847,673.35,5.7496969697,20.0,309.0,5.73854368932,30.0
31858,23,882.44,38.3669565217,500.0,6213.22,270.14,500.0,6.56,10.6,3.0,58.7,106.6
31859,1336,16985.92,12.6760597015,400.0,199071.47,148.560798507,410.13,5.84467908903,25.0,298.0,9.20352348993,32.0
31862,9,360.3,40.0333333333,300.0,2204.1,244.9,300.0,10.1,28.0,1.0,4.8,4.8
31863,1022,8896.18,8.66229795521,500.0,86425.6,84.1534566699,555.3,4.49062706271,30.0,72.0,6.93138888889,32.8
31868,5,256.0,51.2,250.0,983.3,196.66,250.0,5.2,5.2,,,
31869,1024,5870.67,5.71076848249,300.0,132184.48,128.584124514,330.95,3.74655367232,14.0,51.0,5.99215686275,39.9
31870,34,1003.57,29.5167647059,300.0,3760.56,110.604705882,302.55,4.60277777778,10.2,,,
31871,1098,6070.07,5.52829690346,300.0,93917.38,85.5349544627,316.41,3.29081510934,30.0,59.0,4.75423728814,46.8
31874,7,539.47,77.0671428571,500.0,2872.43,410.347142857,500.0,8.06666666667,21.5,1.0,15.2,15.2
31875,1697,10721.95,6.31817913966,300.0,141110.93,83.1531703005,458.73,3.41385259631,14.2,361.0,4.84038781163,30.0
31876,12,1233.97,102.830833333,1200.0,13003.89,1083.6575,1200.0,5.63333333333,8.6,,,
31877,1385,8771.36,6.32854256854,200.0,282027.17,203.482806638,1164.23,3.52826492537,15.8,302.0,4.87317880795,30.0
31880,9,228.55,25.3944444444,200.0,1514.1,168.233333333,200.0,3.81,5.6,,,
31881,1249,8421.5,6.71035856574,200.0,70542.77,56.2093784861,205.47,3.94162583519,21.0,163.0,4.66196319018,22.0
31882,31,677.13,21.8429032258,500.0,12336.9,397.964516129,500.0,4.7,10.6,2.0,7.85,10.7
31883,1982,16077.33,8.08718812877,500.0,520419.32,261.780342052,802.43,5.4168976378,30.0,138.0,6.3902173913,61.5
31884,24,667.2,27.8,500.0,9590.6,399.608333333,500.0,5.21111111111,10.6,1.0,42.2,42.2
31885,1464,12830.86,8.74632583504,300.0,166090.07,113.217498296,322.2,5.64473429952,26.0,194.0,5.69639175258,34.0
31886,22,455.24,20.6927272727,300.0,4602.88,209.221818182,339.4,3.66428571429,10.0,,,
31887,1353,10637.26,7.86198078344,200.0,76570.6,56.5932002956,301.76,5.05538602941,15.0,173.0,5.57167630058,47.5
31888,50,567.47,11.3494,300.0,6771.66,135.4332,300.0,4.84318181818,18.0,2.0,15.15,27.2
31889,1869,14536.04,7.76912880812,500.0,381574.7,203.941582042,598.07,5.28815151515,30.0,120.0,5.4275,30.0
31890,22,293.82,13.3554545455,200.0,3145.83,142.992272727,200.0,5.325,12.7,3.0,5.6,16.0
31891,1329,12390.6,9.29527381845,300.0,148121.44,111.118859715,311.26,5.281918429,25.2,121.0,7.35950413223,42.0
31892,27,657.35,24.3462962963,500.0,10830.21,401.118888889,500.0,5.58461538462,10.0,4.0,11.55,30.0
31893,1117,12933.7,11.5170970614,500.0,211014.79,187.902751558,619.98,6.67964516129,16.6,61.0,11.9393442623,65.0
